"No.","Time","Source","Destination","Protocol","Length","Info"
"2792","106.140385592","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=429057 Ack=214529 Win=4683 Len=512 TSval=1652284416 TSecr=1652284239"
"2793","106.140415222","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=214529 Ack=429569 Win=9952 Len=0 TSval=1652284416 TSecr=1652284416"
"2794","106.148182178","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=214529 Ack=429569 Win=9952 Len=512 TSval=1652284424 TSecr=1652284416"
"2795","106.148443280","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=429569 Ack=215041 Win=4691 Len=512 TSval=1652284424 TSecr=1652284424"
"2796","106.148478759","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=215041 Ack=430081 Win=9961 Len=0 TSval=1652284424 TSecr=1652284424"
"2797","106.397563760","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=430081 Ack=215041 Win=4691 Len=512 TSval=1652284673 TSecr=1652284424"
"2798","106.397610092","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=215041 Ack=430593 Win=9969 Len=0 TSval=1652284673 TSecr=1652284673"
"2799","106.413709635","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=215041 Ack=430593 Win=9969 Len=512 TSval=1652284689 TSecr=1652284673"
"2800","106.414121034","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=430593 Ack=215553 Win=4700 Len=512 TSval=1652284690 TSecr=1652284689"
"2801","106.414171439","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=215553 Ack=431105 Win=9978 Len=0 TSval=1652284690 TSecr=1652284690"
"2802","106.669094469","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=431105 Ack=215553 Win=4700 Len=512 TSval=1652284944 TSecr=1652284690"
"2803","106.669122750","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=215553 Ack=431617 Win=9986 Len=0 TSval=1652284945 TSecr=1652284944"
"2804","106.678468218","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=215553 Ack=431617 Win=9986 Len=512 TSval=1652284954 TSecr=1652284944"
"2805","106.678691148","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=431617 Ack=216065 Win=4708 Len=512 TSval=1652284954 TSecr=1652284954"
"2806","106.719386126","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=216065 Ack=432129 Win=9994 Len=0 TSval=1652284995 TSecr=1652284954"
"2810","106.925221661","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=432129 Ack=216065 Win=4708 Len=512 TSval=1652285201 TSecr=1652284995"
"2811","106.925270242","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=216065 Ack=432641 Win=10003 Len=0 TSval=1652285201 TSecr=1652285201"
"2812","106.933519042","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=216065 Ack=432641 Win=10003 Len=512 TSval=1652285209 TSecr=1652285201"
"2813","106.933597836","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=432641 Ack=216577 Win=4716 Len=512 TSval=1652285209 TSecr=1652285209"
"2814","106.933609648","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=216577 Ack=433153 Win=10011 Len=0 TSval=1652285209 TSecr=1652285209"
"2828","107.193141459","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=433153 Ack=216577 Win=4716 Len=512 TSval=1652285469 TSecr=1652285209"
"2829","107.193153123","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=216577 Ack=433665 Win=10019 Len=0 TSval=1652285469 TSecr=1652285469"
"2830","107.196532825","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=216577 Ack=433665 Win=10019 Len=512 TSval=1652285472 TSecr=1652285469"
"2831","107.196639021","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=433665 Ack=217089 Win=4725 Len=512 TSval=1652285472 TSecr=1652285472"
"2832","107.196649052","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=217089 Ack=434177 Win=10028 Len=0 TSval=1652285472 TSecr=1652285472"
"2834","107.459896146","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=434177 Ack=217089 Win=4725 Len=512 TSval=1652285735 TSecr=1652285472"
"2835","107.459962654","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=217089 Ack=434689 Win=10036 Len=0 TSval=1652285735 TSecr=1652285735"
"2836","107.474301601","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=217089 Ack=434689 Win=10036 Len=512 TSval=1652285750 TSecr=1652285735"
"2837","107.474594688","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=434689 Ack=217601 Win=4733 Len=512 TSval=1652285750 TSecr=1652285750"
"2838","107.515487921","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=217601 Ack=435201 Win=10045 Len=0 TSval=1652285791 TSecr=1652285750"
"2839","107.694522903","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=435201 Ack=217601 Win=4733 Len=512 TSval=1652285970 TSecr=1652285791"
"2840","107.694539256","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=217601 Ack=435713 Win=10053 Len=0 TSval=1652285970 TSecr=1652285970"
"2841","107.697827777","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=217601 Ack=435713 Win=10053 Len=512 TSval=1652285973 TSecr=1652285970"
"2842","107.697912589","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=435713 Ack=218113 Win=4742 Len=512 TSval=1652285973 TSecr=1652285973"
"2843","107.697924721","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=218113 Ack=436225 Win=10061 Len=0 TSval=1652285973 TSecr=1652285973"
"2844","107.924665411","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=436225 Ack=218113 Win=4742 Len=512 TSval=1652286200 TSecr=1652285973"
"2845","107.924712833","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=218113 Ack=436737 Win=10070 Len=0 TSval=1652286200 TSecr=1652286200"
"2846","107.939985771","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=218113 Ack=436737 Win=10070 Len=512 TSval=1652286215 TSecr=1652286200"
"2847","107.940353774","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=436737 Ack=218625 Win=4750 Len=512 TSval=1652286216 TSecr=1652286215"
"2848","107.940408439","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=218625 Ack=437249 Win=10078 Len=0 TSval=1652286216 TSecr=1652286216"
"2852","108.171900678","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=437249 Ack=218625 Win=4750 Len=512 TSval=1652286447 TSecr=1652286216"
"2853","108.171948093","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=218625 Ack=437761 Win=10086 Len=0 TSval=1652286447 TSecr=1652286447"
"2854","108.187289058","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=218625 Ack=437761 Win=10086 Len=512 TSval=1652286463 TSecr=1652286447"
"2855","108.187688820","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=437761 Ack=219137 Win=4758 Len=512 TSval=1652286463 TSecr=1652286463"
"2856","108.235332503","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=219137 Ack=438273 Win=10095 Len=0 TSval=1652286511 TSecr=1652286463"
"2858","108.435137052","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=438273 Ack=219137 Win=4758 Len=512 TSval=1652286711 TSecr=1652286511"
"2859","108.435184675","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=219137 Ack=438785 Win=10103 Len=0 TSval=1652286711 TSecr=1652286711"
"2860","108.450309560","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=219137 Ack=438785 Win=10103 Len=512 TSval=1652286726 TSecr=1652286711"
"2861","108.450630337","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=438785 Ack=219649 Win=4767 Len=512 TSval=1652286726 TSecr=1652286726"
"2862","108.450676037","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=219649 Ack=439297 Win=10112 Len=0 TSval=1652286726 TSecr=1652286726"
"2863","108.691990142","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=439297 Ack=219649 Win=4767 Len=512 TSval=1652286967 TSecr=1652286726"
"2864","108.692053515","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=219649 Ack=439809 Win=10120 Len=0 TSval=1652286967 TSecr=1652286967"
"2865","108.710145589","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=219649 Ack=439809 Win=10120 Len=512 TSval=1652286986 TSecr=1652286967"
"2866","108.710481017","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=439809 Ack=220161 Win=4775 Len=512 TSval=1652286986 TSecr=1652286986"
"2867","108.710536109","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=220161 Ack=440321 Win=10128 Len=0 TSval=1652286986 TSecr=1652286986"
"2868","108.950239201","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=440321 Ack=220161 Win=4775 Len=512 TSval=1652287226 TSecr=1652286986"
"2869","108.950305514","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=220161 Ack=440833 Win=10137 Len=0 TSval=1652287226 TSecr=1652287226"
"2871","108.964204447","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=220161 Ack=440833 Win=10137 Len=512 TSval=1652287240 TSecr=1652287226"
"2872","108.964548940","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=440833 Ack=220673 Win=4783 Len=512 TSval=1652287240 TSecr=1652287240"
"2874","109.007439108","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=220673 Ack=441345 Win=10145 Len=0 TSval=1652287283 TSecr=1652287240"
"2881","109.202253004","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=441345 Ack=220673 Win=4783 Len=512 TSval=1652287478 TSecr=1652287283"
"2882","109.202311673","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=220673 Ack=441857 Win=10153 Len=0 TSval=1652287478 TSecr=1652287478"
"2883","109.216713613","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=220673 Ack=441857 Win=10153 Len=512 TSval=1652287492 TSecr=1652287478"
"2884","109.217002061","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=441857 Ack=221185 Win=4792 Len=512 TSval=1652287492 TSecr=1652287492"
"2885","109.217040546","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=221185 Ack=442369 Win=10162 Len=0 TSval=1652287492 TSecr=1652287492"
"2887","109.463073577","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=442369 Ack=221185 Win=4792 Len=512 TSval=1652287738 TSecr=1652287492"
"2888","109.463134657","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=221185 Ack=442881 Win=10170 Len=0 TSval=1652287739 TSecr=1652287738"
"2889","109.479188791","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=221185 Ack=442881 Win=10170 Len=512 TSval=1652287755 TSecr=1652287738"
"2890","109.479565901","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=442881 Ack=221697 Win=4800 Len=512 TSval=1652287755 TSecr=1652287755"
"2891","109.479623368","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=221697 Ack=443393 Win=10179 Len=0 TSval=1652287755 TSecr=1652287755"
"2892","109.727910803","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=443393 Ack=221697 Win=4800 Len=512 TSval=1652288003 TSecr=1652287755"
"2893","109.727978427","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=221697 Ack=443905 Win=10187 Len=0 TSval=1652288003 TSecr=1652288003"
"2894","109.742345922","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=221697 Ack=443905 Win=10187 Len=512 TSval=1652288018 TSecr=1652288003"
"2895","109.742641888","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=443905 Ack=222209 Win=4809 Len=512 TSval=1652288018 TSecr=1652288018"
"2896","109.783393245","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=222209 Ack=444417 Win=10195 Len=0 TSval=1652288059 TSecr=1652288018"
"2897","109.992801207","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=444417 Ack=222209 Win=4809 Len=512 TSval=1652288268 TSecr=1652288059"
"2898","109.992862884","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=222209 Ack=444929 Win=10204 Len=0 TSval=1652288268 TSecr=1652288268"
"2899","110.007410006","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=222209 Ack=444929 Win=10204 Len=512 TSval=1652288283 TSecr=1652288268"
"2900","110.007693361","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=444929 Ack=222721 Win=4817 Len=512 TSval=1652288283 TSecr=1652288283"
"2901","110.007743739","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=222721 Ack=445441 Win=10212 Len=0 TSval=1652288283 TSecr=1652288283"
"2902","110.239562087","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=445441 Ack=222721 Win=4817 Len=512 TSval=1652288515 TSecr=1652288283"
"2903","110.239623469","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=222721 Ack=445953 Win=10220 Len=0 TSval=1652288515 TSecr=1652288515"
"2904","110.253833401","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=222721 Ack=445953 Win=10220 Len=512 TSval=1652288529 TSecr=1652288515"
"2905","110.254201351","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=445953 Ack=223233 Win=4825 Len=512 TSval=1652288530 TSecr=1652288529"
"2906","110.254264053","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=223233 Ack=446465 Win=10229 Len=0 TSval=1652288530 TSecr=1652288530"
"2907","110.495079539","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=446465 Ack=223233 Win=4825 Len=512 TSval=1652288770 TSecr=1652288530"
"2908","110.495127801","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=223233 Ack=446977 Win=10237 Len=0 TSval=1652288771 TSecr=1652288770"
"2909","110.509040604","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=223233 Ack=446977 Win=10237 Len=512 TSval=1652288784 TSecr=1652288770"
"2910","110.509339005","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=446977 Ack=223745 Win=4834 Len=512 TSval=1652288785 TSecr=1652288784"
"2911","110.551421246","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=223745 Ack=447489 Win=10246 Len=0 TSval=1652288827 TSecr=1652288785"
"2912","110.737613751","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=447489 Ack=223745 Win=4834 Len=512 TSval=1652289013 TSecr=1652288827"
"2913","110.737661945","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=223745 Ack=448001 Win=10254 Len=0 TSval=1652289013 TSecr=1652289013"
"2914","110.753184421","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=223745 Ack=448001 Win=10254 Len=512 TSval=1652289029 TSecr=1652289013"
"2915","110.753501236","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=448001 Ack=224257 Win=4842 Len=512 TSval=1652289029 TSecr=1652289029"
"2916","110.753543147","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=224257 Ack=448513 Win=10262 Len=0 TSval=1652289029 TSecr=1652289029"
"2919","111.001259153","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=448513 Ack=224257 Win=4842 Len=512 TSval=1652289277 TSecr=1652289029"
"2920","111.001312921","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=224257 Ack=449025 Win=10271 Len=0 TSval=1652289277 TSecr=1652289277"
"2921","111.014654332","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=224257 Ack=449025 Win=10271 Len=512 TSval=1652289290 TSecr=1652289277"
"2922","111.014950149","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=449025 Ack=224769 Win=4850 Len=512 TSval=1652289290 TSecr=1652289290"
"2923","111.014990226","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=224769 Ack=449537 Win=10279 Len=0 TSval=1652289290 TSecr=1652289290"
"2927","111.260711888","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=449537 Ack=224769 Win=4850 Len=512 TSval=1652289536 TSecr=1652289290"
"2928","111.260778802","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=224769 Ack=450049 Win=10287 Len=0 TSval=1652289536 TSecr=1652289536"
"2931","111.274865461","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=224769 Ack=450049 Win=10287 Len=512 TSval=1652289550 TSecr=1652289536"
"2932","111.275123195","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=450049 Ack=225281 Win=4859 Len=512 TSval=1652289551 TSecr=1652289550"
"2933","111.319483392","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=225281 Ack=450561 Win=10296 Len=0 TSval=1652289595 TSecr=1652289551"
"2934","111.499419519","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=450561 Ack=225281 Win=4859 Len=512 TSval=1652289775 TSecr=1652289595"
"2935","111.499465532","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=225281 Ack=451073 Win=10304 Len=0 TSval=1652289775 TSecr=1652289775"
"2936","111.512809665","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=225281 Ack=451073 Win=10304 Len=512 TSval=1652289788 TSecr=1652289775"
"2937","111.513123281","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=451073 Ack=225793 Win=4867 Len=512 TSval=1652289789 TSecr=1652289788"
"2938","111.513166018","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=225793 Ack=451585 Win=10313 Len=0 TSval=1652289789 TSecr=1652289789"
"2949","111.773220211","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=451585 Ack=225793 Win=4867 Len=512 TSval=1652290049 TSecr=1652289789"
"2950","111.773268703","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=225793 Ack=452097 Win=10321 Len=0 TSval=1652290049 TSecr=1652290049"
"2951","111.786717171","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=225793 Ack=452097 Win=10321 Len=512 TSval=1652290062 TSecr=1652290049"
"2952","111.787083284","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=452097 Ack=226305 Win=4876 Len=512 TSval=1652290062 TSecr=1652290062"
"2953","111.787123464","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=226305 Ack=452609 Win=10329 Len=0 TSval=1652290063 TSecr=1652290062"
"2961","112.041533306","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=452609 Ack=226305 Win=4876 Len=512 TSval=1652290317 TSecr=1652290063"
"2962","112.041577431","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=226305 Ack=453121 Win=10338 Len=0 TSval=1652290317 TSecr=1652290317"
"2963","112.054385832","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=226305 Ack=453121 Win=10338 Len=512 TSval=1652290330 TSecr=1652290317"
"2964","112.054711830","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=453121 Ack=226817 Win=4884 Len=512 TSval=1652290330 TSecr=1652290330"
"2965","112.095424153","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=226817 Ack=453633 Win=10346 Len=0 TSval=1652290371 TSecr=1652290330"
"2968","112.280941866","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=453633 Ack=226817 Win=4884 Len=512 TSval=1652290556 TSecr=1652290371"
"2969","112.280999486","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=226817 Ack=454145 Win=10354 Len=0 TSval=1652290556 TSecr=1652290556"
"2970","112.296125062","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=226817 Ack=454145 Win=10354 Len=512 TSval=1652290572 TSecr=1652290556"
"2971","112.296430169","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=454145 Ack=227329 Win=4892 Len=512 TSval=1652290572 TSecr=1652290572"
"2972","112.296473021","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=227329 Ack=454657 Win=10363 Len=0 TSval=1652290572 TSecr=1652290572"
"2973","112.525360214","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=454657 Ack=227329 Win=4892 Len=512 TSval=1652290801 TSecr=1652290572"
"2974","112.525437598","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=227329 Ack=455169 Win=10371 Len=0 TSval=1652290801 TSecr=1652290801"
"2975","112.533610719","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=227329 Ack=455169 Win=10371 Len=512 TSval=1652290809 TSecr=1652290801"
"2976","112.533694169","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=455169 Ack=227841 Win=4901 Len=512 TSval=1652290809 TSecr=1652290809"
"2977","112.533705961","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=227841 Ack=455681 Win=10380 Len=0 TSval=1652290809 TSecr=1652290809"
"2978","112.781646423","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=455681 Ack=227841 Win=4901 Len=512 TSval=1652291057 TSecr=1652290809"
"2979","112.781697021","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=227841 Ack=456193 Win=10388 Len=0 TSval=1652291057 TSecr=1652291057"
"2980","112.795893021","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=227841 Ack=456193 Win=10388 Len=512 TSval=1652291071 TSecr=1652291057"
"2981","112.796143305","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=456193 Ack=228353 Win=4909 Len=512 TSval=1652291072 TSecr=1652291071"
"2982","112.843376623","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=228353 Ack=456705 Win=10396 Len=0 TSval=1652291119 TSecr=1652291072"
"2983","113.033148214","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=456705 Ack=228353 Win=4909 Len=512 TSval=1652291309 TSecr=1652291119"
"2984","113.033192840","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=228353 Ack=457217 Win=10405 Len=0 TSval=1652291309 TSecr=1652291309"
"2985","113.046120929","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=228353 Ack=457217 Win=10405 Len=512 TSval=1652291322 TSecr=1652291309"
"2986","113.046443891","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=457217 Ack=228865 Win=4917 Len=512 TSval=1652291322 TSecr=1652291322"
"2987","113.046493883","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=228865 Ack=457729 Win=10413 Len=0 TSval=1652291322 TSecr=1652291322"
"2988","113.279473777","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=457729 Ack=228865 Win=4917 Len=512 TSval=1652291555 TSecr=1652291322"
"2989","113.279518188","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=228865 Ack=458241 Win=10421 Len=0 TSval=1652291555 TSecr=1652291555"
"2990","113.292713379","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=228865 Ack=458241 Win=10421 Len=512 TSval=1652291568 TSecr=1652291555"
"2991","113.293050463","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=458241 Ack=229377 Win=4926 Len=512 TSval=1652291568 TSecr=1652291568"
"2992","113.293100778","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=229377 Ack=458753 Win=10430 Len=0 TSval=1652291568 TSecr=1652291568"
"2997","113.535662267","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=458753 Ack=229377 Win=4926 Len=512 TSval=1652291811 TSecr=1652291568"
"2998","113.535705424","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=229377 Ack=459265 Win=10438 Len=0 TSval=1652291811 TSecr=1652291811"
"2999","113.543640582","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=229377 Ack=459265 Win=10438 Len=512 TSval=1652291819 TSecr=1652291811"
"3000","113.543770875","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=459265 Ack=229889 Win=4934 Len=512 TSval=1652291819 TSecr=1652291819"
"3001","113.587468296","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=229889 Ack=459777 Win=10447 Len=0 TSval=1652291863 TSecr=1652291819"
"3002","113.792279484","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=459777 Ack=229889 Win=4934 Len=512 TSval=1652292068 TSecr=1652291863"
